rainfall_mm,temperature_c,humidity_pct,river_level_m,elevation_m,soil_moisture,drainage_capacity_pct,population_density,impervious_pct,wind_speed_kmh,land_use_type,previous_flood_history,flood_risk_score,flood_risk
42.07,34.76,43.48,4.82,43.16,0.388,70.06,5607.7,7.09,9.09,Forest,0,0.3857,Medium
69.69,24.29,83.61,3.45,28.22,0.242,74.5,1940.5,43.06,2.13,Wetland,0,0.5024,Medium
19.15,16.91,57.11,4.89,336.67,0.0,55.69,5012.2,30.64,4.18,Agricultural,0,0.4021,Medium
63.71,26.38,45.7,7.1,215.9,0.541,73.31,16.3,34.55,35.09,Urban,0,0.6731,High
26.81,16.52,58.87,3.52,89.67,,43.42,252.3,27.32,1.93,Suburban,1,0.4489,Medium
18.75,23.45,34.11,4.37,11.43,0.638,87.32,8565.0,86.2,8.11,Coastal,1,0.5962,Medium
25.05,14.15,65.48,3.6,351.71,0.413,56.43,1252.6,100.0,12.42,Suburban,1,0.659,Medium
21.89,18.08,43.73,0.0,59.6,0.033,61.28,1437.0,77.27,8.18,Suburban,0,0.273,Low
53.07,39.7,44.53,6.51,176.09,0.489,72.1,290.2,84.33,4.81,Coastal,1,0.6766,High
68.49,31.48,64.52,3.5,30.72,0.305,45.12,1277.3,38.4,5.27,Agricultural,0,0.4403,Medium
10.71,19.23,25.95,3.09,119.19,0.206,56.63,4021.6,80.59,2.2,Coastal,0,0.5,Medium
23.67,20.86,58.25,5.21,69.34,0.333,36.4,1535.3,15.84,9.57,Agricultural,0,0.4795,Medium
62.98,29.01,54.63,8.4,84.88,0.332,79.32,300.0,43.13,9.91,Urban,1,0.5382,Medium
70.98,21.07,88.75,6.31,27.08,0.358,37.35,5336.3,37.24,2.1,Urban,0,0.5005,Medium
49.66,32.48,77.29,4.01,247.14,0.0,78.75,4747.1,53.9,14.86,Forest,0,0.3909,Medium
38.83,12.97,50.35,5.96,139.84,0.354,73.25,1053.6,24.22,7.3,Urban,0,0.3204,Low
19.81,23.49,49.23,5.32,63.16,0.319,69.78,1885.2,48.0,14.64,Forest,0,0.2118,Low
12.37,18.36,71.96,3.89,54.76,0.777,63.72,3298.1,43.5,10.18,Wetland,0,0.3685,Medium
31.84,25.78,64.68,6.45,7.08,0.229,57.87,4829.7,100.0,3.63,Suburban,0,0.6073,Medium
32.46,24.82,88.96,6.03,60.23,0.301,41.12,8464.6,52.56,7.8,Urban,0,0.7297,High
37.95,24.15,68.84,8.35,30.91,0.406,57.59,3367.3,38.88,27.37,Agricultural,0,0.552,Medium
53.91,26.96,68.98,3.76,221.09,0.401,77.13,220.8,15.13,2.31,Urban,0,0.4417,Medium
51.58,25.9,77.18,4.67,42.23,0.453,65.74,937.7,60.22,8.15,Coastal,0,0.6189,Medium
61.37,16.0,93.59,8.3,104.7,0.392,42.61,1852.2,59.03,11.5,Barren,1,0.7362,High
40.43,23.2,67.07,2.83,125.31,0.22,45.34,618.5,62.41,15.42,Forest,0,0.2426,Low
19.31,23.22,79.07,3.47,113.56,0.524,39.88,1774.9,15.08,15.59,Agricultural,1,0.4977,Medium
125.88,23.63,64.19,4.72,116.3,0.418,79.82,3912.7,7.37,11.05,Barren,0,0.4973,Medium
14.56,39.37,51.54,4.55,185.77,0.288,61.0,1945.6,10.07,14.8,Wetland,0,0.3844,Medium
19.71,24.19,77.12,6.19,70.08,0.261,67.58,11275.1,70.11,9.23,Barren,0,0.4266,Medium
51.03,35.45,53.5,5.7,20.31,0.37,66.92,6079.7,54.93,12.03,Urban,0,0.5317,Medium
26.58,10.32,43.6,1.91,81.94,0.595,29.46,2666.9,62.7,3.77,Suburban,0,0.5078,Medium
98.64,19.89,57.44,5.74,1.74,0.222,74.11,3518.7,39.87,6.45,Wetland,1,0.5674,Medium
40.77,22.22,75.36,6.64,155.85,0.643,22.91,997.5,45.1,27.67,Wetland,0,0.6807,High
60.53,34.78,63.76,6.94,12.11,0.437,75.88,1302.1,46.33,16.55,Suburban,1,0.6461,Medium
35.49,8.66,88.58,9.99,39.86,0.362,67.97,10.4,26.31,17.15,Agricultural,0,0.3542,Medium
9.43,30.78,81.87,6.2,52.18,0.383,55.42,4765.9,37.46,2.52,Coastal,0,0.4804,Medium
166.63,27.73,100.0,2.43,231.23,0.522,38.08,9235.3,34.58,7.56,Suburban,0,0.5751,Medium
49.01,27.76,62.93,4.52,175.96,0.504,49.18,958.9,60.75,8.65,Agricultural,0,0.2389,Low
19.27,22.56,76.22,3.4,240.51,0.26,64.57,229.2,93.88,16.57,Urban,0,0.503,Medium
38.66,25.08,92.61,3.64,608.43,0.689,60.85,1881.3,52.11,6.81,Suburban,0,0.2678,Low
69.84,23.63,38.26,4.41,100.59,0.513,76.08,1407.7,5.7,0.97,Coastal,0,0.4759,Medium
7.25,19.23,90.88,5.65,18.81,0.292,51.93,395.2,74.74,5.56,Suburban,0,0.4922,Medium
40.96,30.29,36.55,3.29,82.58,0.389,27.21,2711.1,31.72,8.25,Agricultural,0,0.483,Medium
31.62,24.56,91.15,3.89,228.74,,61.9,3333.2,46.79,9.5,Suburban,0,0.395,Medium
14.94,18.5,71.88,0.44,42.29,0.188,82.3,716.8,31.75,20.21,Forest,1,0.1612,Low
71.06,26.86,62.61,0.93,103.05,0.417,100.0,3891.2,42.92,29.48,Urban,0,0.49,Medium
20.47,22.52,46.23,5.36,20.33,0.308,98.99,1336.7,18.01,23.03,Suburban,0,0.4032,Medium
92.81,20.86,41.59,6.23,20.14,0.444,95.14,941.8,23.37,4.97,Urban,0,0.4284,Medium
27.14,12.12,59.12,4.4,110.69,0.502,33.01,244.5,21.95,10.3,Wetland,0,0.5254,Medium
63.42,20.33,56.5,7.85,347.49,0.485,26.96,542.5,24.45,31.32,Agricultural,0,0.5352,Medium
50.34,19.98,52.04,5.21,36.02,0.193,76.43,5766.9,44.37,6.48,Forest,0,0.3963,Medium
46.32,26.13,57.05,0.9,137.88,0.359,81.13,1633.5,31.93,8.75,Wetland,1,0.4907,Medium
39.11,21.31,79.5,6.21,183.77,0.196,41.67,11155.8,56.08,3.64,Suburban,0,0.5408,Medium
44.5,42.79,94.33,0.58,35.89,0.215,69.42,2488.8,43.1,8.61,Wetland,0,0.3833,Medium
63.08,13.25,57.83,8.54,33.07,0.206,49.25,249.8,35.61,7.53,Wetland,0,0.622,Medium
95.31,15.28,66.4,8.01,195.76,0.256,92.92,2685.0,27.13,7.22,Coastal,0,0.517,Medium
26.55,20.22,45.74,8.65,8.82,0.223,56.54,343.2,57.01,8.56,Agricultural,0,0.4705,Medium
149.22,26.55,59.06,8.06,47.26,0.111,43.05,4558.0,27.36,15.39,Urban,1,0.71,High
77.11,21.71,53.09,6.81,88.97,0.383,61.77,4109.4,44.27,10.2,Urban,0,0.5564,Medium
56.59,19.71,79.18,7.53,37.62,0.263,74.82,772.4,75.5,15.03,Forest,0,0.3474,Medium
53.66,15.63,48.79,4.99,12.91,0.272,76.82,3411.9,42.51,21.91,Agricultural,0,0.3772,Medium
4.64,27.0,72.74,1.6,273.35,0.308,54.06,3262.0,41.09,19.14,Forest,0,0.2454,Low
144.96,43.14,48.31,7.29,72.22,0.469,42.17,911.6,44.66,7.43,Forest,0,0.4777,Medium
66.44,16.58,97.41,7.58,21.46,0.592,72.11,2372.4,3.53,12.22,Suburban,0,0.506,Medium
18.44,28.02,78.94,7.64,425.92,0.267,68.77,26.2,22.1,19.41,Urban,1,0.4209,Medium
10.16,34.98,66.72,1.67,282.94,0.277,61.31,1171.1,59.91,10.99,Forest,1,0.3562,Medium
67.58,24.99,83.95,0.0,38.58,0.232,64.56,420.4,91.91,9.65,Suburban,1,0.6148,Medium
27.75,26.37,80.56,5.88,4.58,0.409,54.23,300.7,46.92,18.71,Wetland,0,0.4975,Medium
38.02,23.44,76.27,6.39,47.01,0.59,76.64,2826.9,100.0,19.34,Forest,1,0.5622,Medium
36.79,36.53,45.61,1.34,12.99,0.192,27.37,157.5,61.99,15.7,Urban,1,0.6755,High
37.9,29.59,85.97,3.47,69.11,0.461,75.61,281.4,48.45,7.72,Wetland,1,0.6104,Medium
8.6,31.97,85.32,4.34,99.91,0.496,52.88,2023.9,62.03,5.07,Agricultural,1,0.4563,Medium
86.38,23.09,56.93,4.37,7.4,0.471,79.6,5494.9,64.24,12.66,Suburban,0,0.5711,Medium
26.85,28.75,76.34,1.88,458.14,0.456,87.18,2510.1,66.03,11.95,Agricultural,1,0.3475,Medium
33.05,23.48,27.95,6.51,82.53,0.261,83.23,789.2,33.08,2.38,Urban,0,0.4485,Medium
22.09,29.4,33.06,4.52,127.17,0.234,55.01,4499.4,82.39,15.58,Agricultural,0,0.4612,Medium
72.62,21.16,64.3,5.62,36.92,0.672,97.28,1666.5,57.21,15.66,Urban,0,0.5102,Medium
21.68,32.18,,5.81,109.8,0.289,48.75,288.5,83.12,3.45,Barren,0,0.4512,Medium
16.45,27.81,72.41,8.35,78.23,0.334,61.95,7094.7,72.47,31.02,Agricultural,0,0.5671,Medium
64.18,20.79,64.69,3.89,232.44,0.436,63.62,1125.9,42.74,29.4,Wetland,1,0.6074,Medium
32.0,30.13,68.12,7.25,29.26,0.398,40.28,3915.9,32.05,3.17,Suburban,0,0.5314,Medium
52.79,21.79,67.57,5.88,0.38,0.532,64.24,3508.7,8.32,10.66,Suburban,0,0.3659,Medium
25.33,15.36,52.45,2.62,23.8,0.077,67.88,2513.3,35.97,8.57,Urban,0,0.216,Low
16.91,22.04,78.49,4.31,30.66,0.1,59.02,1048.7,26.23,13.1,Agricultural,0,0.3471,Medium
29.33,22.1,76.34,6.6,69.43,0.257,40.34,3766.2,73.42,3.24,Forest,0,0.4694,Medium
77.43,15.9,97.82,5.01,56.71,0.314,51.5,5738.3,78.48,2.27,Suburban,0,0.4906,Medium
28.92,27.49,77.67,6.01,38.54,0.295,100.0,8073.4,6.04,5.2,Forest,0,0.3456,Medium
82.11,26.95,100.0,4.01,41.12,0.375,42.34,1020.8,91.87,12.83,Coastal,0,0.5445,Medium
27.5,23.89,56.69,1.16,27.55,0.193,45.75,2077.7,26.64,16.93,Urban,0,0.4329,Medium
56.5,29.72,86.55,1.86,9.57,0.509,40.79,3908.3,48.75,9.65,Forest,0,0.4251,Medium
36.41,21.44,97.76,3.71,179.01,0.534,50.98,11923.0,80.87,3.3,Wetland,0,0.4902,Medium
27.83,13.59,41.44,6.2,4.26,0.448,62.97,1567.4,0.0,28.36,Urban,0,0.388,Medium
18.42,19.45,44.29,5.24,118.09,0.253,46.76,595.1,47.83,1.98,Forest,1,0.2981,Low
26.51,18.18,68.99,5.71,237.59,0.552,45.53,5592.2,48.61,15.21,Forest,0,0.378,Medium
43.36,21.44,75.24,2.87,56.45,0.346,55.47,4121.3,13.69,6.21,Agricultural,0,0.4518,Medium
8.86,24.71,100.0,3.16,111.34,0.422,100.0,5886.7,56.07,6.5,Coastal,0,0.3479,Medium
17.14,38.16,55.97,2.21,118.04,0.217,72.93,131.0,0.0,32.43,Agricultural,0,0.1884,Low
55.46,13.24,27.68,3.18,15.42,0.161,35.03,586.2,40.32,30.6,Urban,1,0.5708,Medium
12.72,30.22,70.02,7.41,30.12,0.372,58.86,921.5,50.34,12.97,Agricultural,0,0.3867,Medium
40.22,16.98,66.05,5.53,28.1,0.649,53.51,2328.6,2.93,13.46,Suburban,0,0.5772,Medium
66.68,27.21,73.38,3.79,14.18,0.436,71.81,4794.3,52.92,7.35,Forest,0,0.4233,Medium
95.58,19.54,49.31,3.08,130.53,0.583,71.61,4006.8,50.39,10.27,Agricultural,0,0.5794,Medium
6.75,25.62,32.85,2.19,74.16,0.444,81.09,987.0,36.07,12.36,Urban,0,0.4287,Medium
41.73,35.42,97.31,3.71,56.1,0.246,27.29,3706.4,68.63,5.64,Forest,1,0.4793,Medium
121.67,13.62,76.76,7.02,240.3,0.398,53.43,2445.6,35.8,4.13,Urban,1,0.7419,High
99.15,26.17,97.44,2.39,354.46,0.537,71.33,1014.8,31.77,7.3,Forest,0,0.3479,Medium
10.0,26.47,42.67,7.13,80.86,0.546,63.98,255.4,0.0,7.97,Urban,1,0.5392,Medium
48.08,31.16,67.83,7.85,222.69,0.357,72.13,2541.6,28.72,31.62,Agricultural,0,0.4577,Medium
23.38,24.5,79.88,4.75,294.99,0.024,77.01,2551.0,35.14,4.83,Urban,0,0.2437,Low
23.98,48.11,83.8,4.75,44.62,0.457,79.17,370.4,56.18,9.28,Urban,0,0.4362,Medium
25.8,32.29,90.91,5.67,2.65,0.485,40.75,7885.4,64.43,12.91,Urban,1,0.7457,High
65.63,28.42,48.28,1.53,155.12,0.467,70.05,145.2,58.51,13.94,Agricultural,0,0.4297,Medium
51.78,26.58,63.85,1.0,42.57,0.0,100.0,3049.3,28.05,5.19,Urban,0,0.0987,Low
51.67,28.14,78.48,5.01,2.84,0.329,72.0,8510.2,52.83,3.3,Coastal,0,0.5122,Medium
49.8,24.96,68.51,1.92,61.38,0.101,82.43,2952.5,55.59,5.63,Forest,0,0.144,Low
19.21,25.01,26.71,2.66,78.93,0.31,54.09,3288.5,22.14,6.39,Agricultural,1,0.3822,Medium
17.12,13.37,76.48,4.26,60.14,0.49,99.76,116.6,37.38,5.11,Forest,0,0.118,Low
14.11,28.1,73.09,0.5,38.75,0.489,66.98,3899.2,31.19,7.52,Urban,0,0.334,Medium
36.97,28.02,56.52,5.71,234.05,0.39,54.07,271.2,91.74,11.32,Urban,0,0.5659,Medium
6.57,26.48,68.61,4.42,85.32,0.562,52.99,305.7,18.36,24.28,Urban,1,0.3697,Medium
50.76,26.66,27.76,7.58,187.32,0.441,42.33,1235.4,32.47,8.94,Urban,0,0.3619,Medium
107.69,29.32,95.77,1.62,49.34,0.645,58.52,1658.4,46.7,9.6,Urban,0,0.64,Medium
53.42,27.23,66.14,4.3,43.39,0.506,51.42,1053.3,80.18,37.14,Barren,0,0.3795,Medium
58.16,24.61,51.77,2.8,193.72,0.437,41.19,778.9,28.33,12.12,Forest,0,0.3464,Medium
22.28,26.32,96.88,6.56,286.73,0.222,55.97,750.1,40.54,13.81,Forest,0,0.3115,Low
28.27,32.62,35.75,5.8,156.46,0.131,61.75,3438.0,41.03,44.29,Wetland,1,0.5604,Medium
35.97,34.27,55.58,6.31,49.67,0.314,45.35,6869.8,71.63,8.11,Suburban,1,0.5166,Medium
34.69,17.12,87.95,5.06,337.47,0.342,51.61,2365.3,87.52,17.36,Agricultural,0,0.371,Medium
50.96,21.25,47.74,3.92,164.77,0.343,63.56,6702.1,62.92,20.99,Suburban,1,0.6104,Medium
100.54,30.67,53.83,5.92,113.75,0.513,58.92,171.4,65.23,18.69,Agricultural,0,0.6257,Medium
35.31,27.91,66.55,3.28,87.86,0.569,98.03,3771.8,4.51,14.22,Agricultural,0,0.3974,Medium
85.9,19.54,76.04,7.4,120.73,0.638,72.64,1475.3,17.63,14.63,Suburban,1,0.6196,Medium
39.54,24.44,65.2,2.33,5.18,0.16,62.78,293.2,62.27,15.61,Agricultural,0,0.4744,Medium
12.1,29.51,70.37,4.44,126.45,0.41,55.92,5976.8,51.18,8.22,Barren,0,0.4641,Medium
43.14,37.43,66.97,4.87,40.73,0.42,56.62,1073.1,67.6,4.18,Forest,1,0.5402,Medium
45.52,40.48,64.32,4.09,62.68,0.213,66.93,2429.9,35.83,17.96,Forest,0,0.4026,Medium
12.54,11.28,62.93,4.15,103.93,0.117,71.48,1450.8,29.44,11.61,Coastal,0,0.2111,Low
93.41,29.96,62.86,5.72,42.88,0.188,44.54,322.0,0.0,9.44,Forest,0,0.3127,Low
59.58,19.62,61.05,3.59,26.5,0.137,50.23,2079.3,54.04,18.61,Agricultural,0,0.3227,Low
75.61,32.08,29.47,6.1,28.4,0.287,54.66,1098.0,28.08,23.63,Suburban,0,0.4571,Medium
78.53,14.4,98.47,3.01,424.14,0.478,62.89,3135.4,91.48,34.87,Forest,0,0.2586,Low
18.27,19.22,43.25,1.67,19.92,0.304,48.73,5792.6,2.18,9.36,Wetland,0,0.3828,Medium
78.72,22.78,54.73,1.53,164.76,0.214,62.71,528.8,86.97,11.58,Barren,0,0.3631,Medium
8.49,28.69,86.67,1.58,328.67,0.127,57.14,1219.8,9.54,21.35,Suburban,0,0.2903,Low
41.02,21.41,99.16,5.16,269.58,0.316,72.98,730.5,81.35,27.39,Forest,0,0.2605,Low
27.57,18.9,84.87,4.03,92.9,0.351,65.32,2544.3,21.23,13.34,Suburban,1,0.4885,Medium
12.69,12.03,76.05,4.67,55.6,0.198,70.74,908.9,43.66,12.65,Urban,1,0.4195,Medium
57.89,19.35,70.97,4.25,77.68,0.303,80.79,1405.4,41.25,14.61,Agricultural,0,0.3316,Medium
63.69,28.73,59.29,1.14,2.61,0.347,63.89,1768.7,67.76,10.3,Suburban,1,0.601,Medium
17.67,34.42,76.46,5.07,133.58,0.525,46.67,1288.2,12.08,6.25,Suburban,0,0.5439,Medium
39.38,16.7,84.9,3.13,112.31,0.336,64.85,1311.3,19.41,8.14,Suburban,0,0.2007,Low
56.07,17.36,83.57,4.31,67.14,0.24,47.56,363.7,76.51,3.42,Suburban,1,0.5745,Medium
3.9,18.84,85.0,8.33,443.53,0.78,51.67,450.1,64.2,4.37,Urban,0,0.6319,Medium
62.31,23.18,55.81,2.06,22.83,0.206,92.4,5367.2,60.77,2.26,Agricultural,0,0.3885,Medium
15.29,25.36,65.59,4.78,104.63,0.463,31.31,281.3,81.94,7.93,Urban,1,0.7253,High
16.07,21.85,31.67,7.17,98.14,0.227,80.08,3995.4,77.67,9.52,Urban,1,0.4464,Medium
61.57,12.94,88.92,5.46,13.68,0.225,38.32,2770.8,48.45,16.53,Urban,0,0.6524,Medium
14.95,9.78,63.62,3.74,77.09,0.05,64.05,3665.3,39.99,10.31,Suburban,0,0.5475,Medium
79.34,20.55,33.11,7.06,5.92,0.494,78.13,9205.7,8.88,13.95,Wetland,0,0.6529,Medium
32.43,27.73,69.59,5.99,66.37,0.216,18.14,301.6,29.2,22.23,Urban,0,0.5831,Medium
25.31,24.05,85.4,9.43,2.18,0.506,46.25,135.1,15.78,3.39,Forest,0,0.5945,Medium
69.38,35.79,63.53,0.0,19.45,0.37,46.85,3309.7,48.11,10.71,Urban,0,0.5301,Medium
40.03,13.37,73.6,6.14,74.14,0.38,47.58,436.2,0.0,17.41,Barren,0,0.2046,Low
43.93,24.72,55.8,3.06,164.7,0.552,57.05,2237.5,37.72,7.47,Agricultural,0,0.3432,Medium
13.16,33.76,48.54,6.59,84.68,0.565,35.3,1536.4,70.87,3.97,Suburban,0,0.5568,Medium
136.25,21.91,72.82,2.96,90.81,0.513,65.98,5008.0,51.57,,Agricultural,0,0.5263,Medium
112.24,15.06,49.96,10.12,57.34,0.55,72.92,4178.2,54.28,4.93,Forest,0,0.5971,Medium
41.41,5.07,66.19,1.72,111.27,0.399,46.82,1647.0,55.17,5.28,Forest,0,0.5742,Medium
28.77,21.77,42.76,1.15,206.1,0.167,44.77,1392.1,13.88,4.74,Urban,1,0.3612,Medium
53.38,20.42,62.82,0.2,286.06,0.557,58.59,1359.8,18.66,56.05,Wetland,0,0.335,Medium
9.15,19.45,78.97,0.95,609.75,0.381,58.76,2189.5,46.12,15.21,Urban,0,0.3742,Medium
49.24,26.1,41.54,5.68,167.36,0.448,65.71,1804.8,34.35,4.6,Barren,0,0.4242,Medium
2.21,36.71,57.31,7.85,14.54,0.343,76.97,1817.8,22.42,3.94,Agricultural,0,0.4725,Medium
30.78,14.39,50.34,1.46,19.0,0.444,42.88,3810.1,18.66,9.72,Barren,0,0.2501,Low
13.91,17.28,84.01,4.23,82.75,0.322,37.96,2095.8,67.04,10.96,Forest,0,0.4739,Medium
62.64,22.97,65.11,1.04,135.0,0.537,84.47,6083.4,60.43,15.57,Forest,0,0.3713,Medium
24.09,29.05,63.67,0.0,16.46,0.495,29.83,2082.2,69.13,2.93,Barren,0,0.4051,Medium
12.01,21.31,61.64,2.96,60.93,0.265,39.17,8587.5,100.0,2.63,Agricultural,1,0.4483,Medium
80.44,28.08,53.89,8.66,104.93,0.366,68.65,5871.9,30.66,3.9,Suburban,0,0.4722,Medium
268.86,13.92,36.1,1.23,26.82,0.577,35.08,1238.9,41.86,6.04,Suburban,0,0.7609,High
36.38,24.33,59.45,5.44,144.11,0.093,67.83,6761.4,27.04,10.05,Barren,0,0.446,Medium
52.76,23.9,81.73,1.39,49.62,0.281,72.29,1415.6,67.37,8.54,Urban,1,0.4246,Medium
20.77,34.98,55.07,1.66,37.99,0.349,71.83,276.8,54.45,10.91,Urban,0,0.3722,Medium
25.11,31.94,75.16,3.49,9.1,0.274,63.33,742.8,65.14,7.83,Suburban,0,0.4564,Medium
101.31,24.8,38.86,5.54,137.68,0.447,36.72,632.2,23.13,8.12,Wetland,1,0.6975,High
59.63,17.35,90.52,1.17,29.34,0.218,32.91,1095.2,5.4,34.01,Coastal,0,0.3025,Low
60.49,7.66,94.74,5.25,15.18,0.371,100.0,3451.5,40.84,8.69,Urban,0,0.4555,Medium
22.62,17.8,74.76,5.14,43.39,0.097,71.45,5840.9,49.0,14.13,Agricultural,1,0.3767,Medium
17.32,39.3,67.03,1.94,156.92,0.284,69.12,1347.8,13.42,16.49,Coastal,0,0.2267,Low
114.93,11.31,48.84,3.26,39.9,0.401,54.12,1407.3,20.42,15.43,Forest,1,0.5482,Medium
36.48,17.6,28.75,2.0,3.67,0.215,60.86,299.5,17.86,5.69,Agricultural,0,0.3185,Low
57.29,24.89,74.2,7.49,112.52,0.434,7.64,2558.4,34.16,8.28,Suburban,0,0.6516,Medium
18.72,32.86,85.74,5.18,104.22,0.408,67.26,1077.5,53.63,6.66,Agricultural,0,0.5045,Medium
6.21,15.05,61.77,3.03,243.42,0.454,38.76,186.4,53.36,9.04,Agricultural,0,0.3567,Medium
30.7,27.25,68.79,4.08,21.7,0.059,46.72,6107.8,40.55,5.26,Suburban,0,0.4385,Medium
116.63,18.49,47.37,8.08,355.93,0.538,47.88,417.2,40.22,12.73,Urban,1,0.7115,High
53.44,15.47,72.1,6.94,6.17,0.514,66.89,746.8,42.25,9.72,Coastal,1,0.8126,High
53.01,19.83,83.29,7.73,100.77,0.492,68.2,323.4,35.18,18.96,Forest,0,0.6193,Medium
28.94,23.68,75.34,5.12,182.06,0.291,75.07,1156.3,1.94,19.4,Suburban,0,0.315,Low
37.12,15.12,49.47,4.52,172.87,,84.95,4588.0,0.0,24.3,Urban,0,0.414,Medium
42.37,31.81,55.68,1.09,128.54,0.31,100.0,1493.6,47.88,26.2,Agricultural,1,0.3375,Medium
47.7,34.15,77.48,6.13,394.89,0.417,38.39,722.5,100.0,14.75,Agricultural,1,0.5417,Medium
12.52,19.03,54.46,7.79,67.22,0.242,57.58,4354.7,51.97,3.37,Agricultural,0,0.2981,Low
89.72,29.45,97.17,3.84,128.75,0.241,32.2,2062.1,31.14,18.91,Wetland,0,0.567,Medium
60.69,13.31,100.0,7.72,15.61,0.295,83.76,817.3,9.99,3.18,Urban,0,0.4929,Medium
43.97,22.71,60.09,3.59,52.72,0.516,57.79,2135.6,45.31,22.43,Urban,0,0.39,Medium
71.12,29.86,100.0,6.45,15.02,0.168,88.2,1655.2,58.26,7.35,Agricultural,1,0.5458,Medium
82.25,29.02,65.42,5.75,100.72,0.526,85.08,3441.3,30.92,7.08,Forest,0,0.5313,Medium
71.13,25.02,85.33,3.58,257.74,0.232,67.51,1470.5,29.7,4.19,Urban,0,0.5529,Medium
73.91,32.4,70.19,3.94,53.17,0.685,39.77,12096.6,36.87,5.58,Coastal,0,0.6375,Medium
25.16,18.84,66.04,2.86,142.87,0.578,48.06,686.9,80.04,11.48,Coastal,0,0.4329,Medium
38.25,24.62,40.86,2.1,34.77,0.638,76.78,2083.2,50.65,3.39,Suburban,0,0.4638,Medium
79.5,24.37,61.55,5.44,97.52,0.254,67.2,907.8,63.52,10.21,Urban,0,0.4519,Medium
32.62,26.94,96.69,2.96,18.76,0.414,90.39,3160.2,0.0,10.25,Urban,1,0.4145,Medium
68.03,28.24,74.75,5.47,1.21,0.274,52.7,5480.1,83.19,14.38,Agricultural,0,0.7244,High
23.46,14.94,65.83,7.01,561.04,0.237,62.1,1817.8,14.16,19.1,Wetland,0,0.4643,Medium
20.89,28.78,64.38,4.37,219.38,0.443,66.85,241.3,66.59,25.34,Suburban,0,0.4739,Medium
48.24,15.56,75.98,3.5,119.49,0.322,93.87,666.8,4.46,12.36,Forest,0,0.186,Low
100.3,30.44,65.37,7.12,37.12,0.442,59.34,419.6,56.75,12.25,Wetland,1,0.6752,High
61.19,36.26,73.59,3.24,163.97,0.366,59.85,1235.2,43.97,8.99,Urban,0,0.5723,Medium
45.11,20.49,62.8,5.07,12.93,0.165,32.94,9204.7,75.58,7.29,Agricultural,0,0.316,Low
60.71,17.42,61.28,0.0,120.16,0.506,94.54,5277.8,36.45,23.85,Suburban,1,0.5163,Medium
51.97,35.64,46.77,6.44,195.46,0.61,76.05,4485.5,21.47,2.63,Agricultural,1,0.5693,Medium
21.15,23.53,97.17,5.81,134.18,0.633,50.65,4574.3,90.0,17.34,Agricultural,1,0.5728,Medium
33.67,14.58,46.52,0.0,171.83,0.237,43.32,966.5,33.94,25.85,Forest,0,0.3653,Medium
12.74,17.56,70.39,2.17,9.23,0.165,53.2,3430.3,32.53,13.15,Forest,0,0.2894,Low
53.36,17.95,56.85,2.08,4.88,0.195,22.56,38.2,40.56,5.76,Coastal,0,0.4849,Medium
82.65,32.43,55.31,4.31,67.78,0.388,100.0,1135.6,28.21,5.75,Urban,1,0.5369,Medium
91.42,16.92,57.37,1.76,188.18,0.776,36.32,2809.7,42.66,13.23,Coastal,0,0.5628,Medium
31.56,7.61,53.97,4.54,42.89,0.34,68.46,620.1,64.1,6.42,Urban,0,0.5189,Medium
20.05,23.65,71.0,8.24,161.09,0.498,70.53,766.5,0.44,7.74,Suburban,0,0.4302,Medium
55.83,26.07,79.76,4.49,8.94,0.326,63.28,2781.9,11.5,13.08,Urban,1,0.4184,Medium
11.9,28.0,77.19,6.73,127.86,0.3,44.19,2005.5,51.53,18.34,Suburban,0,0.6748,High
9.16,5.02,32.59,4.22,309.01,0.159,82.0,2617.4,36.93,5.98,Urban,0,0.4063,Medium
64.2,22.71,83.51,1.48,73.99,0.48,47.55,2152.9,35.79,13.92,Wetland,0,0.4789,Medium
44.26,20.99,77.48,4.11,7.1,0.286,38.5,7472.5,45.94,9.73,Agricultural,1,0.7163,High
57.69,26.94,54.35,0.0,153.18,0.377,71.99,8632.0,57.26,6.58,Urban,0,0.4768,Medium
11.05,10.1,77.7,4.5,258.21,0.54,73.28,775.0,75.14,13.41,Wetland,1,0.3992,Medium
125.69,25.05,83.62,4.69,54.08,0.2,47.36,2510.4,10.03,22.62,Agricultural,1,0.6106,Medium
10.54,25.27,59.46,8.12,55.82,0.306,35.53,2066.8,0.0,7.16,Suburban,0,0.3517,Medium
98.92,31.95,52.63,6.43,48.11,0.466,86.64,133.4,28.78,4.62,Coastal,0,0.5898,Medium
100.24,26.48,93.97,4.58,13.48,0.416,56.39,363.8,20.52,4.61,Agricultural,0,0.3946,Medium
78.42,28.87,97.82,3.35,43.87,0.189,73.7,1211.2,37.6,18.3,Forest,0,0.4399,Medium
60.89,15.34,80.1,5.65,66.31,0.342,56.75,966.5,0.92,2.93,Forest,0,0.2953,Low
54.6,23.25,87.36,0.0,65.04,0.621,55.58,908.1,0.0,28.99,Urban,0,0.3861,Medium
15.11,33.11,67.77,4.38,27.7,0.374,100.0,514.3,58.16,,Forest,0,0.4725,Medium
20.28,20.5,84.26,3.41,97.29,0.27,50.47,9071.9,5.5,16.55,Coastal,1,0.4825,Medium
29.6,29.41,26.14,3.72,93.31,0.282,61.25,5230.0,56.89,5.81,Urban,1,0.5275,Medium
